tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
96146,note_off,,,,,6,0,1,,,0,,,47,64
96150,note_on,,,,,4,0,1,,,0,,,77,36
96154,note_off,,,,,4,0,1,,,0,,,87,64
96160,note_off,,,,,6,0,1,,,0,,,75,64
96168,note_off,,,,,8,0,1,,,0,,,77,64
96186,note_off,,,,,18,0,1,,,0,,,80,64
96276,note_on,,,,,90,0,1,,,0,,,86,60
96280,note_on,,,,,4,0,1,,,0,,,74,59
96286,note_on,,,,,6,0,1,,,0,,,53,45
96288,note_on,,,,,2,0,1,,,0,,,56,47
96328,note_off,,,,,40,0,1,,,0,,,56,64
96344,note_off,,,,,16,0,1,,,0,,,53,64
96432,note_on,,,,,88,0,1,,,0,,,56,57
96438,note_on,,,,,6,0,1,,,0,,,80,57
96440,note_on,,,,,2,0,1,,,0,,,62,41
96472,note_off,,,,,32,0,1,,,0,,,56,64
96486,note_off,,,,,14,0,1,,,0,,,80,64
96488,note_off,,,,,2,0,1,,,0,,,62,64
96612,note_on,,,,,124,0,1,,,0,,,80,47
96618,note_on,,,,,6,0,1,,,0,,,65,49
96624,note_on,,,,,6,0,1,,,0,,,62,54
96640,note_off,,,,,16,0,1,,,0,,,62,64
96656,note_off,,,,,16,0,1,,,0,,,65,64
96666,note_off,,,,,10,0,1,,,0,,,80,64
96854,note_on,,,,,188,0,1,,,0,,,68,38
96864,note_on,,,,,10,0,1,,,0,,,80,48
96864,note_on,,,,,0,0,1,,,0,,,77,33
96870,note_on,,,,,6,0,1,,,0,,,65,26
97144,note_off,,,,,274,0,1,,,0,,,77,64
97208,note_off,,,,,64,0,1,,,0,,,86,64
97256,note_off,,,,,48,0,1,,,0,,,68,64
97258,note_off,,,,,2,0,1,,,0,,,65,64
97276,note_off,,,,,18,0,1,,,0,,,74,64
97300,note_off,,,,,24,0,1,,,0,,,80,64
97478,control_change,,,,,178,0,1,,,0,64,0,,
97596,note_on,,,,,118,0,1,,,0,,,73,57
97596,note_on,,,,,0,0,1,,,0,,,70,18
97600,note_on,,,,,4,0,1,,,0,,,64,54
97622,control_change,,,,,22,0,1,,,0,64,127,,
97676,note_off,,,,,54,0,1,,,0,,,64,64
97684,note_off,,,,,8,0,1,,,0,,,70,64
97732,note_off,,,,,48,0,1,,,0,,,73,64
97736,note_on,,,,,4,0,1,,,0,,,85,63
97740,note_on,,,,,4,0,1,,,0,,,76,57
97752,note_off,,,,,12,0,1,,,0,,,76,64
97776,note_off,,,,,24,0,1,,,0,,,85,64
97826,note_on,,,,,50,0,1,,,0,,,66,58
97828,note_on,,,,,0,0,1,,,0,,,70,45
97828,note_on,,,,,2,0,1,,,0,,,75,70
97844,note_off,,,,,16,0,1,,,0,,,66,64
97864,note_off,,,,,20,0,1,,,0,,,70,64
97890,note_off,,,,,26,0,1,,,0,,,75,64
97904,note_on,,,,,14,0,1,,,0,,,87,71
97912,note_on,,,,,8,0,1,,,0,,,78,24
97924,note_off,,,,,12,0,1,,,0,,,78,64
97948,note_off,,,,,24,0,1,,,0,,,87,64
97972,note_on,,,,,24,0,1,,,0,,,69,69
97976,note_on,,,,,4,0,1,,,0,,,78,70
97980,note_on,,,,,4,0,1,,,0,,,70,66
97982,control_change,,,,,2,0,1,,,0,64,0,,
98012,note_off,,,,,30,0,1,,,0,,,70,64
98032,control_change,,,,,20,0,1,,,0,64,127,,
98044,note_off,,,,,12,0,1,,,0,,,78,64
98050,note_on,,,,,0,0,1,,,0,,,90,59
98050,note_off,,,,,6,0,1,,,0,,,69,64
98062,note_on,,,,,12,0,1,,,0,,,81,46
98076,note_off,,,,,14,0,1,,,0,,,90,64
98080,note_off,,,,,4,0,1,,,0,,,81,64
98128,control_change,,,,,48,0,1,,,0,64,0,,
98134,note_on,,,,,6,0,1,,,0,,,76,54
98144,note_on,,,,,10,0,1,,,0,,,67,48
98160,control_change,,,,,16,0,1,,,0,64,127,,
98162,note_off,,,,,2,0,1,,,0,,,67,64
98182,note_off,,,,,20,0,1,,,0,,,76,64
98218,note_on,,,,,36,0,1,,,0,,,88,54
98222,note_on,,,,,4,0,1,,,0,,,79,45
98258,note_off,,,,,36,0,1,,,0,,,88,64
98270,note_off,,,,,12,0,1,,,0,,,79,64
98320,note_on,,,,,50,0,1,,,0,,,67,47
98336,note_off,,,,,16,0,1,,,0,,,67,64
98372,note_on,,,,,36,0,1,,,0,,,73,63
98420,note_on,,,,,48,0,1,,,0,,,85,67
98424,note_on,,,,,4,0,1,,,0,,,76,54
98428,note_off,,,,,4,0,1,,,0,,,73,64
98440,note_off,,,,,12,0,1,,,0,,,76,64
98466,note_off,,,,,26,0,1,,,0,,,85,64
98502,note_on,,,,,36,0,1,,,0,,,73,71
98542,note_on,,,,,40,0,1,,,0,,,85,76
98670,control_change,,,,,128,0,1,,,0,64,0,,
98688,note_on,,,,,18,0,1,,,0,,,35,45
98694,note_on,,,,,6,0,1,,,0,,,78,59
98700,note_on,,,,,6,0,1,,,0,,,75,42
98720,note_off,,,,,20,0,1,,,0,,,75,64
98738,note_off,,,,,18,0,1,,,0,,,78,64
98738,control_change,,,,,0,0,1,,,0,64,127,,
98824,note_on,,,,,86,0,1,,,0,,,78,50
98830,note_off,,,,,6,0,1,,,0,,,35,64
98832,note_on,,,,,0,0,1,,,0,,,47,46
98832,note_on,,,,,2,0,1,,,0,,,75,47
98834,note_off,,,,,2,0,1,,,0,,,85,64
98844,note_off,,,,,10,0,1,,,0,,,73,64
98852,note_off,,,,,8,0,1,,,0,,,47,64
98856,note_off,,,,,4,0,1,,,0,,,75,64
98880,note_off,,,,,24,0,1,,,0,,,78,64
98972,note_on,,,,,92,0,1,,,0,,,83,54
98976,note_on,,,,,4,0,1,,,0,,,71,58
98978,note_on,,,,,2,0,1,,,0,,,51,43
98984,note_on,,,,,6,0,1,,,0,,,54,31
99024,note_off,,,,,40,0,1,,,0,,,54,64
99046,note_off,,,,,22,0,1,,,0,,,51,64
99134,note_on,,,,,88,0,1,,,0,,,78,50
99136,note_on,,,,,2,0,1,,,0,,,54,31
99138,note_on,,,,,2,0,1,,,0,,,59,58
99144,note_on,,,,,6,0,1,,,0,,,75,28
99166,note_off,,,,,22,0,1,,,0,,,75,64
99176,note_off,,,,,10,0,1,,,0,,,54,64
99178,note_off,,,,,2,0,1,,,0,,,59,64
99178,note_off,,,,,0,0,1,,,0,,,78,64
99300,note_on,,,,,122,0,1,,,0,,,63,47
99304,note_on,,,,,0,0,1,,,0,,,59,31
99304,note_on,,,,,4,0,1,,,0,,,78,45
99344,note_off,,,,,0,0,1,,,0,,,63,64
99344,note_off,,,,,40,0,1,,,0,,,59,64
99356,note_off,,,,,12,0,1,,,0,,,78,64
99528,note_on,,,,,172,0,1,,,0,,,78,31
99532,note_on,,,,,4,0,1,,,0,,,63,39
99536,note_on,,,,,4,0,1,,,0,,,75,28
99542,note_on,,,,,6,0,1,,,0,,,66,33
99612,note_off,,,,,70,0,1,,,0,,,66,64
99620,note_off,,,,,8,0,1,,,0,,,63,64
99696,note_off,,,,,76,0,1,,,0,,,83,64
99792,note_off,,,,,96,0,1,,,0,,,71,64
99810,note_off,,,,,18,0,1,,,0,,,75,64
99822,note_off,,,,,12,0,1,,,0,,,78,64
100072,note_on,,,,,250,0,1,,,0,,,70,62
100078,note_on,,,,,6,0,1,,,0,,,62,57
100114,control_change,,,,,36,0,1,,,0,64,0,,
100218,control_change,,,,,104,0,1,,,0,64,127,,
100234,note_on,,,,,16,0,1,,,0,,,82,61
100248,note_off,,,,,14,0,1,,,0,,,70,64
100250,note_on,,,,,2,0,1,,,0,,,74,32
100296,note_off,,,,,46,0,1,,,0,,,74,64
100304,note_off,,,,,8,0,1,,,0,,,82,64
100338,note_on,,,,,34,0,1,,,0,,,63,68
100348,note_on,,,,,10,0,1,,,0,,,71,62
100356,note_off,,,,,8,0,1,,,0,,,62,64
100434,note_on,,,,,78,0,1,,,0,,,83,60
100436,note_on,,,,,2,0,1,,,0,,,75,56
100448,note_off,,,,,12,0,1,,,0,,,71,64
100482,note_on,,,,,34,0,1,,,0,,,56,76
100484,note_off,,,,,2,0,1,,,0,,,63,64
100488,note_off,,,,,0,0,1,,,0,,,83,64
100488,note_off,,,,,4,0,1,,,0,,,75,64
100724,note_on,,,,,236,0,1,,,0,,,73,70
100730,note_on,,,,,6,0,1,,,0,,,64,68
100768,control_change,,,,,38,0,1,,,0,64,0,,
100824,control_change,,,,,56,0,1,,,0,64,127,,
100874,note_on,,,,,50,0,1,,,0,,,76,61
100876,note_on,,,,,2,0,1,,,0,,,85,66
100884,note_off,,,,,8,0,1,,,0,,,73,64
100916,note_off,,,,,32,0,1,,,0,,,76,64
100920,note_off,,,,,4,0,1,,,0,,,85,64
100974,note_on,,,,,54,0,1,,,0,,,71,76
100976,note_off,,,,,2,0,1,,,0,,,64,64
100978,note_on,,,,,2,0,1,,,0,,,63,60
101032,note_off,,,,,54,0,1,,,0,,,71,64
101058,note_on,,,,,26,0,1,,,0,,,83,66
101060,note_on,,,,,2,0,1,,,0,,,75,63
101090,note_off,,,,,30,0,1,,,0,,,83,64
101098,note_off,,,,,8,0,1,,,0,,,75,64
101144,note_on,,,,,46,0,1,,,0,,,59,66
101166,note_off,,,,,22,0,1,,,0,,,63,64
101188,note_off,,,,,22,0,1,,,0,,,56,64
101190,note_on,,,,,2,0,1,,,0,,,68,77
101192,note_off,,,,,2,0,1,,,0,,,59,64
101248,note_on,,,,,56,0,1,,,0,,,80,71
101262,note_off,,,,,14,0,1,,,0,,,68,64
101264,note_on,,,,,2,0,1,,,0,,,71,58
101298,note_off,,,,,34,0,1,,,0,,,80,64
101300,note_off,,,,,2,0,1,,,0,,,71,64
101346,note_on,,,,,46,0,1,,,0,,,67,66
101352,note_on,,,,,6,0,1,,,0,,,79,71
101500,control_change,,,,,148,0,1,,,0,64,0,,
101528,note_on,,,,,28,0,1,,,0,,,46,57
101534,note_on,,,,,6,0,1,,,0,,,75,54
101536,note_on,,,,,2,0,1,,,0,,,71,53
101544,note_on,,,,,0,0,1,,,0,,,55,52
101544,note_on,,,,,8,0,1,,,0,,,59,57
101566,note_off,,,,,22,0,1,,,0,,,55,64
101566,note_off,,,,,0,0,1,,,0,,,59,64
101570,control_change,,,,,4,0,1,,,0,64,127,,
101572,note_off,,,,,2,0,1,,,0,,,46,64
101576,note_off,,,,,4,0,1,,,0,,,71,64
101582,note_off,,,,,6,0,1,,,0,,,75,64
101644,note_on,,,,,62,0,1,,,0,,,46,56
101648,note_on,,,,,4,0,1,,,0,,,59,57
101652,note_on,,,,,4,0,1,,,0,,,75,57
101654,note_on,,,,,2,0,1,,,0,,,71,54
101656,note_off,,,,,2,0,1,,,0,,,79,64
101658,note_on,,,,,2,0,1,,,0,,,55,55
101670,note_off,,,,,0,0,1,,,0,,,67,64
101670,note_off,,,,,12,0,1,,,0,,,59,64
101672,note_off,,,,,2,0,1,,,0,,,55,64
101676,note_off,,,,,4,0,1,,,0,,,46,64
101678,note_off,,,,,2,0,1,,,0,,,71,64
101686,note_off,,,,,8,0,1,,,0,,,75,64
101762,note_on,,,,,76,0,1,,,0,,,78,78
101764,note_on,,,,,2,0,1,,,0,,,66,72
101796,control_change,,,,,32,0,1,,,0,64,0,,
101886,note_on,,,,,90,0,1,,,0,,,46,62
101888,note_on,,,,,2,0,1,,,0,,,58,49
101890,control_change,,,,,2,0,1,,,0,64,127,,
101894,note_on,,,,,0,0,1,,,0,,,54,59
101894,note_on,,,,,4,0,1,,,0,,,70,50
101902,note_on,,,,,8,0,1,,,0,,,75,40
101910,note_off,,,,,8,0,1,,,0,,,54,64
101914,note_off,,,,,4,0,1,,,0,,,70,64
101916,note_off,,,,,2,0,1,,,0,,,58,64
101920,note_off,,,,,4,0,1,,,0,,,75,64
101920,note_off,,,,,0,0,1,,,0,,,46,64
101994,note_on,,,,,74,0,1,,,0,,,58,54
101996,note_on,,,,,0,0,1,,,0,,,46,50
101996,note_on,,,,,2,0,1,,,0,,,54,52
102000,note_on,,,,,4,0,1,,,0,,,75,59
102008,note_on,,,,,8,0,1,,,0,,,70,36
102010,note_off,,,,,2,0,1,,,0,,,66,64
102016,note_off,,,,,6,0,1,,,0,,,78,64
102020,note_off,,,,,4,0,1,,,0,,,46,64
102020,note_off,,,,,0,0,1,,,0,,,54,64
102022,note_off,,,,,2,0,1,,,0,,,70,64
102024,note_off,,,,,2,0,1,,,0,,,58,64
102034,note_off,,,,,10,0,1,,,0,,,75,64
102124,note_on,,,,,90,0,1,,,0,,,83,77
102128,note_on,,,,,4,0,1,,,0,,,71,71
102158,control_change,,,,,30,0,1,,,0,64,0,,
102238,control_change,,,,,80,0,1,,,0,64,127,,
102246,note_on,,,,,8,0,1,,,0,,,77,51
102248,note_on,,,,,2,0,1,,,0,,,68,57
102252,note_on,,,,,4,0,1,,,0,,,74,41
102256,note_on,,,,,4,0,1,,,0,,,65,51
102256,note_on,,,,,0,0,1,,,0,,,58,53
102260,note_on,,,,,4,0,1,,,0,,,62,32
102268,note_off,,,,,8,0,1,,,0,,,65,64
102272,note_off,,,,,4,0,1,,,0,,,58,64
102274,note_off,,,,,2,0,1,,,0,,,62,64
102284,note_off,,,,,10,0,1,,,0,,,68,64
102288,note_off,,,,,4,0,1,,,0,,,74,64
102288,note_off,,,,,0,0,1,,,0,,,77,64
102352,note_on,,,,,64,0,1,,,0,,,68,59
102356,note_on,,,,,4,0,1,,,0,,,74,62
102356,note_on,,,,,0,0,1,,,0,,,58,57
102358,note_on,,,,,2,0,1,,,0,,,77,59
102360,note_on,,,,,2,0,1,,,0,,,62,53
102362,note_on,,,,,2,0,1,,,0,,,65,56
102376,note_off,,,,,14,0,1,,,0,,,62,64
102378,note_off,,,,,2,0,1,,,0,,,65,64
102382,note_off,,,,,4,0,1,,,0,,,58,64
102388,note_off,,,,,6,0,1,,,0,,,68,64
102392,note_off,,,,,4,0,1,,,0,,,74,64
102404,note_off,,,,,12,0,1,,,0,,,77,64
102460,note_on,,,,,56,0,1,,,0,,,68,63
102460,note_on,,,,,0,0,1,,,0,,,58,52
102466,note_on,,,,,6,0,1,,,0,,,65,61
102468,note_on,,,,,2,0,1,,,0,,,77,63
102468,note_on,,,,,0,0,1,,,0,,,74,59
102474,note_on,,,,,6,0,1,,,0,,,62,63
102486,note_off,,,,,12,0,1,,,0,,,62,64
102492,note_off,,,,,6,0,1,,,0,,,58,64
102492,note_off,,,,,0,0,1,,,0,,,68,64
102496,note_off,,,,,4,0,1,,,0,,,65,64
102508,note_off,,,,,12,0,1,,,0,,,74,64
102516,note_off,,,,,8,0,1,,,0,,,77,64
102576,note_on,,,,,60,0,1,,,0,,,58,50
102580,note_on,,,,,4,0,1,,,0,,,77,57
102584,note_on,,,,,0,0,1,,,0,,,68,63
102584,note_on,,,,,0,0,1,,,0,,,65,50
102584,note_on,,,,,0,0,1,,,0,,,62,52
102584,note_on,,,,,4,0,1,,,0,,,74,41
102598,note_off,,,,,14,0,1,,,0,,,62,64
102598,note_off,,,,,0,0,1,,,0,,,83,64
102608,note_off,,,,,10,0,1,,,0,,,71,64
102612,note_off,,,,,4,0,1,,,0,,,65,64
102614,note_off,,,,,2,0,1,,,0,,,58,64
102616,note_off,,,,,2,0,1,,,0,,,68,64
102632,note_off,,,,,16,0,1,,,0,,,77,64
102636,note_off,,,,,4,0,1,,,0,,,74,64
102696,note_on,,,,,60,0,1,,,0,,,82,74
102696,note_on,,,,,0,0,1,,,0,,,70,68
102720,note_off,,,,,24,0,1,,,0,,,70,64
102726,note_off,,,,,6,0,1,,,0,,,82,64
102822,note_on,,,,,96,0,1,,,0,,,80,74
102822,note_on,,,,,0,0,1,,,0,,,68,72
102924,control_change,,,,,102,0,1,,,0,64,0,,
102946,note_on,,,,,22,0,1,,,0,,,46,62
102952,note_on,,,,,6,0,1,,,0,,,56,65
102956,note_on,,,,,4,0,1,,,0,,,71,54
102958,note_on,,,,,2,0,1,,,0,,,75,66
102960,note_on,,,,,2,0,1,,,0,,,59,35
102976,note_off,,,,,16,0,1,,,0,,,71,64
102990,control_change,,,,,14,0,1,,,0,64,127,,
102992,note_off,,,,,2,0,1,,,0,,,59,64
103000,note_off,,,,,8,0,1,,,0,,,56,64
103004,note_off,,,,,4,0,1,,,0,,,75,64
103004,note_off,,,,,0,0,1,,,0,,,46,64
103062,note_on,,,,,58,0,1,,,0,,,75,65
103064,note_on,,,,,2,0,1,,,0,,,56,59
103068,note_on,,,,,4,0,1,,,0,,,71,56
103072,note_on,,,,,4,0,1,,,0,,,59,42
103076,note_off,,,,,4,0,1,,,0,,,80,64
103080,note_on,,,,,4,0,1,,,0,,,46,62
103092,note_off,,,,,12,0,1,,,0,,,59,64
103094,note_off,,,,,2,0,1,,,0,,,68,64
103098,note_off,,,,,4,0,1,,,0,,,56,64
103108,note_off,,,,,10,0,1,,,0,,,75,64
103110,note_off,,,,,2,0,1,,,0,,,71,64
103138,note_off,,,,,28,0,1,,,0,,,46,64
103172,note_on,,,,,34,0,1,,,0,,,78,80
103174,note_on,,,,,2,0,1,,,0,,,66,78
103230,control_change,,,,,56,0,1,,,0,64,0,,
103284,note_on,,,,,54,0,1,,,0,,,46,70
103288,note_on,,,,,4,0,1,,,0,,,58,61
103292,note_on,,,,,4,0,1,,,0,,,54,65
103300,note_on,,,,,8,0,1,,,0,,,75,62
103302,control_change,,,,,2,0,1,,,0,64,127,,
103304,note_on,,,,,2,0,1,,,0,,,70,53
103320,note_off,,,,,16,0,1,,,0,,,54,64
103320,note_off,,,,,0,0,1,,,0,,,58,64
103324,note_off,,,,,0,0,1,,,0,,,46,64
103324,note_off,,,,,4,0,1,,,0,,,70,64
103342,note_off,,,,,18,0,1,,,0,,,75,64
103396,note_on,,,,,54,0,1,,,0,,,46,69
103400,note_on,,,,,0,0,1,,,0,,,54,58
103400,note_on,,,,,4,0,1,,,0,,,58,58
103406,note_on,,,,,6,0,1,,,0,,,75,65
103410,note_off,,,,,4,0,1,,,0,,,66,64
103414,note_on,,,,,4,0,1,,,0,,,70,31
103424,note_off,,,,,10,0,1,,,0,,,54,64
103426,note_off,,,,,2,0,1,,,0,,,46,64
103428,note_off,,,,,2,0,1,,,0,,,70,64
103430,note_off,,,,,2,0,1,,,0,,,58,64
103432,note_off,,,,,2,0,1,,,0,,,78,64
103440,note_off,,,,,8,0,1,,,0,,,75,64
103522,note_on,,,,,82,0,1,,,0,,,85,90
103526,note_on,,,,,4,0,1,,,0,,,73,78
103568,control_change,,,,,42,0,1,,,0,64,0,,
103636,note_on,,,,,0,0,1,,,0,,,58,77
103636,note_on,,,,,68,0,1,,,0,,,68,69
103642,control_change,,,,,6,0,1,,,0,64,127,,
103648,note_on,,,,,6,0,1,,,0,,,80,62
103648,note_on,,,,,0,0,1,,,0,,,65,62
103652,note_on,,,,,4,0,1,,,0,,,77,55
103664,note_off,,,,,12,0,1,,,0,,,65,64
103664,note_on,,,,,0,0,1,,,0,,,62,32
103670,note_off,,,,,6,0,1,,,0,,,68,64
103672,note_off,,,,,2,0,1,,,0,,,58,64
103674,note_off,,,,,2,0,1,,,0,,,77,64
103676,note_off,,,,,2,0,1,,,0,,,62,64
103688,note_off,,,,,12,0,1,,,0,,,80,64
103748,note_on,,,,,60,0,1,,,0,,,58,61
103750,note_on,,,,,2,0,1,,,0,,,68,59
103752,note_on,,,,,2,0,1,,,0,,,80,69
103752,note_on,,,,,0,0,1,,,0,,,65,59
103758,note_on,,,,,0,0,1,,,0,,,62,57
103758,note_on,,,,,6,0,1,,,0,,,77,60
103774,note_off,,,,,16,0,1,,,0,,,62,64
103778,note_off,,,,,4,0,1,,,0,,,58,64
103782,note_off,,,,,4,0,1,,,0,,,85,64
103784,note_off,,,,,2,0,1,,,0,,,65,64
103784,note_off,,,,,0,0,1,,,0,,,68,64
103788,note_off,,,,,4,0,1,,,0,,,73,64
103796,note_off,,,,,8,0,1,,,0,,,77,64
103810,note_off,,,,,14,0,1,,,0,,,80,64
103864,note_on,,,,,0,0,1,,,0,,,58,53
103864,note_on,,,,,54,0,1,,,0,,,68,60
103870,note_on,,,,,6,0,1,,,0,,,83,75
103870,note_on,,,,,0,0,1,,,0,,,80,66
103872,note_on,,,,,0,0,1,,,0,,,62,61
103872,note_on,,,,,2,0,1,,,0,,,71,72
103874,note_on,,,,,2,0,1,,,0,,,65,65
103880,note_on,,,,,6,0,1,,,0,,,77,49
103898,note_off,,,,,18,0,1,,,0,,,58,64
103900,note_off,,,,,2,0,1,,,0,,,68,64
103902,note_off,,,,,2,0,1,,,0,,,65,64
103908,note_off,,,,,6,0,1,,,0,,,62,64
103914,note_off,,,,,6,0,1,,,0,,,77,64
103916,note_off,,,,,2,0,1,,,0,,,80,64
103982,note_on,,,,,66,0,1,,,0,,,58,63
103986,note_on,,,,,4,0,1,,,0,,,65,59
103988,note_on,,,,,2,0,1,,,0,,,68,66
103992,note_on,,,,,4,0,1,,,0,,,80,65
103994,note_on,,,,,2,0,1,,,0,,,62,62
103998,note_on,,,,,4,0,1,,,0,,,77,63
104010,note_off,,,,,12,0,1,,,0,,,62,64
104016,note_off,,,,,6,0,1,,,0,,,58,64
104018,note_off,,,,,2,0,1,,,0,,,65,64
104020,note_off,,,,,2,0,1,,,0,,,68,64
104048,note_off,,,,,0,0,1,,,0,,,80,64
104048,note_off,,,,,28,0,1,,,0,,,77,64
104052,note_off,,,,,4,0,1,,,0,,,71,64
104120,note_off,,,,,68,0,1,,,0,,,83,64
104222,note_on,,,,,102,0,1,,,0,,,82,79
104226,note_on,,,,,4,0,1,,,0,,,70,67
104250,note_off,,,,,24,0,1,,,0,,,70,64
104252,note_off,,,,,2,0,1,,,0,,,82,64
104342,note_on,,,,,90,0,1,,,0,,,68,74
104344,note_on,,,,,2,0,1,,,0,,,80,80
104412,control_change,,,,,68,0,1,,,0,64,0,,
104492,note_on,,,,,80,0,1,,,0,,,46,57
104498,note_on,,,,,6,0,1,,,0,,,58,41
104498,note_on,,,,,0,0,1,,,0,,,54,62
104500,note_on,,,,,0,0,1,,,0,,,70,57
104500,note_on,,,,,2,0,1,,,0,,,75,62
104508,control_change,,,,,8,0,1,,,0,64,127,,
104518,note_off,,,,,10,0,1,,,0,,,80,64
104524,note_off,,,,,6,0,1,,,0,,,68,64
104528,note_off,,,,,4,0,1,,,0,,,58,64
104536,note_off,,,,,8,0,1,,,0,,,54,64
104546,note_off,,,,,10,0,1,,,0,,,75,64
104546,note_off,,,,,0,0,1,,,0,,,46,64
104560,note_off,,,,,14,0,1,,,0,,,70,64
104570,note_on,,,,,10,0,1,,,0,,,78,70
104570,note_on,,,,,0,0,1,,,0,,,66,78
104634,control_change,,,,,64,0,1,,,0,64,0,,
104636,note_on,,,,,0,0,1,,,0,,,46,70
104636,note_on,,,,,2,0,1,,,0,,,58,61
104638,note_on,,,,,2,0,1,,,0,,,54,56
104646,note_on,,,,,8,0,1,,,0,,,75,68
104652,note_on,,,,,6,0,1,,,0,,,70,57
104654,control_change,,,,,2,0,1,,,0,64,127,,
104658,note_off,,,,,4,0,1,,,0,,,66,64
104676,note_off,,,,,18,0,1,,,0,,,58,64
104678,note_off,,,,,2,0,1,,,0,,,70,64
104688,note_off,,,,,10,0,1,,,0,,,46,64
104690,note_off,,,,,2,0,1,,,0,,,54,64
104694,note_off,,,,,4,0,1,,,0,,,78,64
104696,note_off,,,,,2,0,1,,,0,,,75,64
104808,note_on,,,,,0,0,1,,,0,,,80,87
104808,note_on,,,,,112,0,1,,,0,,,92,88
104864,control_change,,,,,56,0,1,,,0,64,0,,
104868,control_change,,,,,4,0,1,,,0,64,127,,
104964,note_on,,,,,96,0,1,,,0,,,63,69
104966,note_on,,,,,2,0,1,,,0,,,54,56
104968,note_on,,,,,2,0,1,,,0,,,82,55
104970,note_on,,,,,2,0,1,,,0,,,58,71
104974,note_on,,,,,4,0,1,,,0,,,87,62
104986,note_off,,,,,0,0,1,,,0,,,92,64
104986,note_off,,,,,12,0,1,,,0,,,80,64
105010,note_off,,,,,0,0,1,,,0,,,63,64
105010,note_off,,,,,24,0,1,,,0,,,54,64
105012,note_off,,,,,2,0,1,,,0,,,58,64
105038,note_off,,,,,26,0,1,,,0,,,87,64
105044,note_on,,,,,6,0,1,,,0,,,90,79
105046,note_off,,,,,2,0,1,,,0,,,82,64
105046,note_on,,,,,0,0,1,,,0,,,78,75
105084,note_on,,,,,0,0,1,,,0,,,54,50
105084,note_on,,,,,38,0,1,,,0,,,63,62
105088,note_on,,,,,4,0,1,,,0,,,58,68
105108,note_on,,,,,20,0,1,,,0,,,87,69
105112,note_on,,,,,4,0,1,,,0,,,82,56
105114,note_off,,,,,2,0,1,,,0,,,78,64
105124,note_off,,,,,10,0,1,,,0,,,54,64
105124,note_off,,,,,0,0,1,,,0,,,90,64
105132,note_off,,,,,0,0,1,,,0,,,63,64
105132,note_off,,,,,8,0,1,,,0,,,58,64
105150,note_off,,,,,18,0,1,,,0,,,82,64
105176,note_off,,,,,26,0,1,,,0,,,87,64
105198,note_on,,,,,22,0,1,,,0,,,54,65
105200,note_on,,,,,2,0,1,,,0,,,89,77
105202,note_on,,,,,2,0,1,,,0,,,58,68
105204,note_on,,,,,2,0,1,,,0,,,63,60
105208,note_on,,,,,4,0,1,,,0,,,77,71
105242,note_off,,,,,34,0,1,,,0,,,77,64
105244,note_off,,,,,2,0,1,,,0,,,58,64
105248,note_off,,,,,4,0,1,,,0,,,54,64
105252,note_off,,,,,4,0,1,,,0,,,63,64
105258,note_off,,,,,6,0,1,,,0,,,89,64
105316,note_on,,,,,58,0,1,,,0,,,65,67
105316,note_on,,,,,0,0,1,,,0,,,54,71
105318,note_on,,,,,2,0,1,,,0,,,58,57
105320,note_on,,,,,2,0,1,,,0,,,82,53
105320,note_on,,,,,0,0,1,,,0,,,78,53
105322,note_on,,,,,2,0,1,,,0,,,63,28
105332,note_off,,,,,0,0,1,,,0,,,82,64
105332,note_off,,,,,10,0,1,,,0,,,78,64
105348,note_off,,,,,0,0,1,,,0,,,65,64
105348,note_off,,,,,16,0,1,,,0,,,63,64
105352,note_off,,,,,4,0,1,,,0,,,54,64
105354,note_off,,,,,2,0,1,,,0,,,58,64
105386,note_on,,,,,32,0,1,,,0,,,87,77
105392,note_on,,,,,6,0,1,,,0,,,75,84
105432,note_on,,,,,40,0,1,,,0,,,65,67
105432,note_on,,,,,0,0,1,,,0,,,63,63
105432,note_on,,,,,0,0,1,,,0,,,58,67
105432,note_on,,,,,0,0,1,,,0,,,54,68
105454,note_on,,,,,0,0,1,,,0,,,78,67
105454,note_on,,,,,22,0,1,,,0,,,82,66
105460,note_off,,,,,6,0,1,,,0,,,75,64
105470,note_off,,,,,10,0,1,,,0,,,87,64
105474,note_off,,,,,4,0,1,,,0,,,65,64
105476,note_off,,,,,2,0,1,,,0,,,54,64
105484,note_off,,,,,8,0,1,,,0,,,58,64
105488,note_off,,,,,4,0,1,,,0,,,78,64
105492,note_off,,,,,4,0,1,,,0,,,63,64
105498,note_off,,,,,6,0,1,,,0,,,82,64
105548,note_on,,,,,50,0,1,,,0,,,63,50
105548,note_on,,,,,0,0,1,,,0,,,54,68
105552,note_on,,,,,4,0,1,,,0,,,81,79
105554,note_on,,,,,2,0,1,,,0,,,69,86
105556,note_on,,,,,0,0,1,,,0,,,58,62
105556,note_on,,,,,2,0,1,,,0,,,65,62
105584,note_off,,,,,28,0,1,,,0,,,65,64
105586,note_off,,,,,2,0,1,,,0,,,54,64
105598,note_off,,,,,12,0,1,,,0,,,63,64
105600,note_off,,,,,2,0,1,,,0,,,58,64
105654,note_off,,,,,54,0,1,,,0,,,69,64
105664,note_on,,,,,10,0,1,,,0,,,78,70
