tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
25440,note_on,1,0,1,,,,,,,,0,,,78,70
25559,note_on,119,0,1,,,,,,,,0,,,78,0
25560,note_on,1,0,1,,,,,,,,0,,,79,68
25632,note_on,432,0,4,,,,,,,,3,,,38,0
25632,note_on,72,0,1,,,,,,,,0,,,66,0
25632,note_on,432,0,3,,,,,,,,2,,,66,0
25679,note_on,239,0,2,,,,,,,,1,,,55,0
25679,note_on,47,0,1,,,,,,,,0,,,79,0
25680,note_on,1,0,1,,,,,,,,0,,,81,65
25680,note_on,1,0,2,,,,,,,,1,,,54,67
25799,note_on,119,0,1,,,,,,,,0,,,81,0
25800,note_on,1,0,1,,,,,,,,0,,,72,63
25880,set_tempo,480,1,0,,,,,,448598,,,,,,
25896,note_on,216,0,2,,,,,,,,1,,,54,0
25908,note_on,108,0,1,,,,,,,,0,,,72,0
25920,note_on,288,0,4,,,,,,,,3,,,43,61
25920,note_on,288,0,3,,,,,,,,2,,,62,61
25920,note_on,24,0,2,,,,,,,,1,,,55,62
25920,control_change,12,0,1,,,,,,,,0,64,127,,
25920,note_on,0,0,1,,,,,,,,0,,,71,60
25920,note_on,0,0,1,,,,,,,,0,,,62,60
26159,note_on,239,0,2,,,,,,,,1,,,55,0
26160,note_on,1,0,2,,,,,,,,1,,,57,65
26352,note_on,432,0,4,,,,,,,,3,,,43,0
26352,note_on,432,0,1,,,,,,,,0,,,62,0
26352,note_on,432,0,3,,,,,,,,2,,,62,0
26352,note_on,0,0,1,,,,,,,,0,,,71,0
26399,note_on,239,0,2,,,,,,,,1,,,57,0
26400,note_on,1,0,2,,,,,,,,1,,,59,69
26520,note_on,120,0,2,,,,,,,,1,,,59,0
26640,note_on,120,0,2,,,,,,,,1,,,59,73
26879,note_on,239,0,2,,,,,,,,1,,,59,0
26880,note_on,1,0,2,,,,,,,,1,,,60,76
26880,control_change,528,0,1,,,,,,,,0,64,0,,
27119,note_on,239,0,2,,,,,,,,1,,,60,0
27120,note_on,1,0,2,,,,,,,,1,,,62,80
27240,note_on,120,0,2,,,,,,,,1,,,62,0
27360,note_on,120,0,2,,,,,,,,1,,,62,83
27599,note_on,239,0,2,,,,,,,,1,,,62,0
27600,note_on,1,0,2,,,,,,,,1,,,64,87
27839,note_on,239,0,2,,,,,,,,1,,,64,0
27840,note_on,1,0,2,,,,,,,,1,,,66,91
28056,note_on,216,0,2,,,,,,,,1,,,66,0
28080,note_on,24,0,2,,,,,,,,1,,,67,81
28080,note_on,1200,0,1,,,,,,,,0,,,67,76
28319,note_on,239,0,1,,,,,,,,0,,,67,0
28320,note_on,1,0,1,,,,,,,,0,,,69,79
28559,note_on,479,0,2,,,,,,,,1,,,67,0
28559,note_on,239,0,1,,,,,,,,0,,,69,0
28560,note_on,1,0,2,,,,,,,,1,,,62,72
28560,note_on,1,0,1,,,,,,,,0,,,71,81
28680,note_on,120,0,1,,,,,,,,0,,,71,0
28799,note_on,239,0,2,,,,,,,,1,,,62,0
28800,note_on,1,0,2,,,,,,,,1,,,67,79
28800,note_on,120,0,1,,,,,,,,0,,,71,84
29039,note_on,239,0,1,,,,,,,,0,,,71,0
29040,note_on,1,0,1,,,,,,,,0,,,72,86
29279,note_on,239,0,1,,,,,,,,0,,,72,0
29279,note_on,479,0,2,,,,,,,,1,,,67,0
29280,note_on,1,0,2,,,,,,,,1,,,62,76
29280,note_on,1,0,1,,,,,,,,0,,,74,88
29400,note_on,120,0,1,,,,,,,,0,,,74,0
29519,note_on,239,0,2,,,,,,,,1,,,62,0
29520,note_on,1,0,2,,,,,,,,1,,,69,86
29520,note_on,120,0,1,,,,,,,,0,,,74,92
29520,note_on,3168,0,3,,,,,,,,2,,,60,76
29759,note_on,239,0,1,,,,,,,,0,,,74,0
29760,note_on,1,0,1,,,,,,,,0,,,76,94
29952,note_on,432,0,2,,,,,,,,1,,,69,0
29999,note_on,239,0,1,,,,,,,,0,,,76,0
29999,note_on,479,0,3,,,,,,,,2,,,60,0
30000,note_on,1,0,1,,,,,,,,0,,,78,97
30000,note_on,1,0,3,,,,,,,,2,,,62,76
30216,note_on,216,0,3,,,,,,,,2,,,62,0
30216,note_on,216,0,1,,,,,,,,0,,,78,0
30240,note_on,24,0,3,,,,,,,,2,,,59,76
30240,control_change,288,0,2,,,,,,,,1,64,127,,
30240,note_on,0,0,2,,,,,,,,1,,,74,76
30240,set_tempo,4360,1,0,,,,,,433996,,,,,,
30240,note_on,24,0,1,,,,,,,,0,,,79,99
30479,note_on,239,0,3,,,,,,,,2,,,59,0
30480,note_on,1,0,3,,,,,,,,2,,,55,76
30540,note_on,60,0,3,,,,,,,,2,,,55,0
30600,note_on,60,0,3,,,,,,,,2,,,57,78
30660,note_on,60,0,3,,,,,,,,2,,,57,0
30719,note_on,479,0,1,,,,,,,,0,,,79,0
30720,note_on,60,0,3,,,,,,,,2,,,59,80
30720,note_on,1,0,1,,,,,,,,0,,,74,74
30780,note_on,60,0,3,,,,,,,,2,,,59,0
30840,note_on,60,0,3,,,,,,,,2,,,60,84
30900,note_on,60,0,3,,,,,,,,2,,,60,0
30959,note_on,719,0,2,,,,,,,,1,,,74,0
30959,note_on,239,0,1,,,,,,,,0,,,74,0
30960,note_on,60,0,3,,,,,,,,2,,,62,87
30960,note_on,1,0,1,,,,,,,,0,,,83,90
30960,note_on,1,0,2,,,,,,,,1,,,79,76
31199,note_on,239,0,3,,,,,,,,2,,,62,0
31200,control_change,240,0,2,,,,,,,,1,64,0,,
31200,note_on,1,0,3,,,,,,,,2,,,64,76
31260,note_on,60,0,3,,,,,,,,2,,,64,0
31320,note_on,60,0,3,,,,,,,,2,,,62,88
31380,note_on,60,0,3,,,,,,,,2,,,62,0
31439,note_on,479,0,1,,,,,,,,0,,,83,0
31440,note_on,1,0,1,,,,,,,,0,,,74,78
31440,note_on,60,0,3,,,,,,,,2,,,60,84
31500,note_on,60,0,3,,,,,,,,2,,,60,0
31560,note_on,60,0,3,,,,,,,,2,,,59,80
31620,note_on,60,0,3,,,,,,,,2,,,59,0
31679,note_on,479,0,2,,,,,,,,1,,,79,0
31679,note_on,239,0,1,,,,,,,,0,,,74,0
31680,note_on,1,0,1,,,,,,,,0,,,81,92
31680,note_on,1,0,2,,,,,,,,1,,,78,76
31680,note_on,60,0,3,,,,,,,,2,,,60,75
31919,note_on,239,0,3,,,,,,,,2,,,60,0
31920,note_on,1,0,3,,,,,,,,2,,,62,76
31980,note_on,60,0,3,,,,,,,,2,,,62,0
32040,note_on,60,0,3,,,,,,,,2,,,60,87
32100,note_on,60,0,3,,,,,,,,2,,,60,0
32112,note_on,432,0,2,,,,,,,,1,,,78,0
32159,note_on,479,0,1,,,,,,,,0,,,81,0
32160,note_on,60,0,3,,,,,,,,2,,,59,82
32160,note_on,1,0,1,,,,,,,,0,,,74,79
32220,note_on,60,0,3,,,,,,,,2,,,59,0
32280,note_on,60,0,3,,,,,,,,2,,,57,79
32334,note_on,54,0,3,,,,,,,,2,,,57,0
32376,note_on,216,0,1,,,,,,,,0,,,74,0
32400,control_change,24,0,1,,,,,,,,0,64,127,,
32400,note_on,288,0,2,,,,,,,,1,,,74,76
32400,note_on,66,0,3,,,,,,,,2,,,59,74
32400,note_on,0,0,1,,,,,,,,0,,,81,95
32639,note_on,239,0,3,,,,,,,,2,,,59,0
32639,note_on,239,0,2,,,,,,,,1,,,74,0
32640,note_on,1,0,2,,,,,,,,1,,,67,76
32640,note_on,1,0,3,,,,,,,,2,,,50,73
32700,note_on,60,0,2,,,,,,,,1,,,67,0
32760,note_on,60,0,2,,,,,,,,1,,,69,76
32820,note_on,60,0,2,,,,,,,,1,,,69,0
32879,note_on,239,0,3,,,,,,,,2,,,50,0
32880,note_on,60,0,2,,,,,,,,1,,,71,81
32880,note_on,1,0,3,,,,,,,,2,,,55,75
32940,note_on,60,0,2,,,,,,,,1,,,71,0
33000,note_on,60,0,2,,,,,,,,1,,,72,86
33060,note_on,60,0,2,,,,,,,,1,,,72,0
33119,note_on,239,0,3,,,,,,,,2,,,55,0
33119,note_on,719,0,1,,,,,,,,0,,,81,0
33120,note_on,60,0,2,,,,,,,,1,,,74,91
33120,note_on,1,0,3,,,,,,,,2,,,59,78
33120,note_on,1,0,1,,,,,,,,0,,,79,89
33359,note_on,239,0,3,,,,,,,,2,,,59,0
33359,note_on,239,0,2,,,,,,,,1,,,74,0
33360,note_on,1,0,2,,,,,,,,1,,,76,76
33360,control_change,240,0,1,,,,,,,,0,64,0,,
33360,note_on,1,0,3,,,,,,,,2,,,55,80
33420,note_on,60,0,2,,,,,,,,1,,,76,0
33480,note_on,60,0,2,,,,,,,,1,,,74,91
33540,note_on,60,0,2,,,,,,,,1,,,74,0
33599,note_on,239,0,3,,,,,,,,2,,,55,0
33600,note_on,60,0,2,,,,,,,,1,,,72,87
33600,note_on,1,0,3,,,,,,,,2,,,59,81
33660,note_on,60,0,2,,,,,,,,1,,,72,0
33720,note_on,60,0,2,,,,,,,,1,,,71,84
33780,note_on,60,0,2,,,,,,,,1,,,71,0
33839,note_on,479,0,1,,,,,,,,0,,,79,0
33839,note_on,239,0,3,,,,,,,,2,,,59,0
33840,note_on,1,0,1,,,,,,,,0,,,78,84
33840,note_on,60,0,2,,,,,,,,1,,,72,80
33840,note_on,1,0,3,,,,,,,,2,,,62,84
34056,note_on,216,0,1,,,,,,,,0,,,78,0
34079,note_on,239,0,2,,,,,,,,1,,,72,0
34079,note_on,239,0,3,,,,,,,,2,,,62,0
34080,note_on,1,0,2,,,,,,,,1,,,74,76
34080,note_on,1,0,3,,,,,,,,2,,,59,86
34140,note_on,60,0,2,,,,,,,,1,,,74,0
34200,note_on,60,0,2,,,,,,,,1,,,72,87
34260,note_on,60,0,2,,,,,,,,1,,,72,0
34319,note_on,239,0,3,,,,,,,,2,,,59,0
34320,note_on,1,0,3,,,,,,,,2,,,62,88
34320,note_on,60,0,2,,,,,,,,1,,,71,84
34380,note_on,60,0,2,,,,,,,,1,,,71,0
34440,note_on,60,0,2,,,,,,,,1,,,69,80
34494,note_on,54,0,2,,,,,,,,1,,,69,0
34536,note_on,216,0,3,,,,,,,,2,,,62,0
34560,note_on,66,0,2,,,,,,,,1,,,71,76
34560,note_on,24,0,3,,,,,,,,2,,,67,91
34560,note_on,504,0,1,,,,,,,,0,,,79,78
34611,control_change,51,0,1,,,,,,,,0,64,127,,
34776,note_on,216,0,3,,,,,,,,2,,,67,0
34799,note_on,239,0,2,,,,,,,,1,,,71,0
34800,note_on,1,0,2,,,,,,,,1,,,57,91
34800,note_on,0,0,2,,,,,,,,1,,,66,91
35039,note_on,239,0,2,,,,,,,,1,,,66,0
35039,note_on,0,0,2,,,,,,,,1,,,57,0
35040,note_on,8688,0,4,,,,,,,,3,,,55,82
35040,note_on,0,0,2,,,,,,,,1,,,67,91
35040,note_on,0,0,4,,,,,,,,3,,,43,82
35040,note_on,1,0,2,,,,,,,,1,,,59,91
35279,note_on,239,0,4,,,,,,,,3,,,43,0
35279,note_on,0,0,4,,,,,,,,3,,,55,0
35280,note_on,0,0,4,,,,,,,,3,,,50,91
35280,note_on,1,0,4,,,,,,,,3,,,38,91
35519,note_on,479,0,2,,,,,,,,1,,,67,0
35519,note_on,0,0,2,,,,,,,,1,,,59,0
35520,note_on,1,0,2,,,,,,,,1,,,62,91
35520,note_on,0,0,2,,,,,,,,1,,,71,91
35571,control_change,960,0,1,,,,,,,,0,64,0,,
35639,note_on,119,0,2,,,,,,,,1,,,71,0
35639,note_on,0,0,2,,,,,,,,1,,,62,0
35640,note_on,0,0,2,,,,,,,,1,,,69,109
35640,note_on,1,0,2,,,,,,,,1,,,60,109
35759,note_on,479,0,4,,,,,,,,3,,,50,0
35759,note_on,0,0,2,,,,,,,,1,,,60,0
35759,note_on,119,0,2,,,,,,,,1,,,69,0
35759,note_on,0,0,4,,,,,,,,3,,,38,0
35760,note_on,0,0,2,,,,,,,,1,,,67,103
35760,note_on,1,0,4,,,,,,,,3,,,55,81
35760,note_on,1,0,2,,,,,,,,1,,,59,103
35760,note_on,0,0,4,,,,,,,,3,,,43,81
35879,note_on,119,0,2,,,,,,,,1,,,67,0
35879,note_on,0,0,2,,,,,,,,1,,,59,0
35880,note_on,0,0,2,,,,,,,,1,,,66,97
35880,note_on,1,0,2,,,,,,,,1,,,57,97
35999,note_on,0,0,4,,,,,,,,3,,,55,0
35999,note_on,119,0,2,,,,,,,,1,,,66,0
35999,note_on,239,0,4,,,,,,,,3,,,43,0
35999,note_on,0,0,2,,,,,,,,1,,,57,0
35999,note_on,428,0,1,,,,,,,,0,,,79,0
36000,note_on,0,0,2,,,,,,,,1,,,67,90
36000,note_on,1,0,1,,,,,,,,0,,,74,91
36000,note_on,0,0,4,,,,,,,,3,,,47,91
36000,note_on,1,0,2,,,,,,,,1,,,59,90
36000,note_on,1,0,4,,,,,,,,3,,,35,91
36239,note_on,239,0,2,,,,,,,,1,,,67,0
36239,note_on,0,0,2,,,,,,,,1,,,59,0
36240,note_on,1,0,2,,,,,,,,1,,,62,91
36240,note_on,0,0,2,,,,,,,,1,,,71,91
36359,note_on,0,0,2,,,,,,,,1,,,62,0
36359,note_on,119,0,2,,,,,,,,1,,,71,0
36360,note_on,1,0,2,,,,,,,,1,,,60,104
36360,note_on,0,0,2,,,,,,,,1,,,69,104
36479,note_on,479,0,4,,,,,,,,3,,,47,0
36479,note_on,119,0,2,,,,,,,,1,,,69,0
36479,note_on,0,0,4,,,,,,,,3,,,35,0
36479,note_on,0,0,2,,,,,,,,1,,,60,0
36480,note_on,1,0,2,,,,,,,,1,,,59,99
36480,note_on,1,0,4,,,,,,,,3,,,38,80
36480,note_on,0,0,4,,,,,,,,3,,,50,80
36480,note_on,0,0,2,,,,,,,,1,,,67,99
36599,note_on,0,0,2,,,,,,,,1,,,59,0
36599,note_on,119,0,2,,,,,,,,1,,,67,0
36600,note_on,1,0,2,,,,,,,,1,,,57,93
36600,note_on,0,0,2,,,,,,,,1,,,66,93
36696,note_on,0,0,4,,,,,,,,3,,,38,0
36696,note_on,216,0,4,,,,,,,,3,,,50,0
36708,note_on,0,0,2,,,,,,,,1,,,57,0
36708,note_on,108,0,2,,,,,,,,1,,,66,0
36720,note_on,0,0,4,,,,,,,,3,,,43,91
36720,note_on,720,0,1,,,,,,,,0,,,67,74
36720,note_on,24,0,4,,,,,,,,3,,,31,91
36720,note_on,12,0,2,,,,,,,,1,,,59,87
36732,control_change,12,0,4,,,,,,,,3,64,127,,
36839,note_on,119,0,2,,,,,,,,1,,,59,0
36840,note_on,1,0,2,,,,,,,,1,,,60,82
36959,note_on,119,0,2,,,,,,,,1,,,60,0
36959,note_on,0,0,1,,,,,,,,0,,,74,0
36959,note_on,239,0,1,,,,,,,,0,,,67,0
36960,note_on,1,0,1,,,,,,,,0,,,62,67
36960,note_on,1,0,2,,,,,,,,1,,,59,76
37079,note_on,119,0,2,,,,,,,,1,,,59,0
37080,note_on,120,0,1,,,,,,,,0,,,62,0
37080,note_on,1,0,2,,,,,,,,1,,,57,68
37152,note_on,0,0,4,,,,,,,,3,,,31,0
37152,note_on,420,0,4,,,,,,,,3,,,43,0
37199,note_on,119,0,2,,,,,,,,1,,,57,0
37200,note_on,120,0,1,,,,,,,,0,,,67,68
37200,note_on,1,0,2,,,,,,,,1,,,55,65
37319,note_on,119,0,2,,,,,,,,1,,,55,0
37320,note_on,1,0,2,,,,,,,,1,,,54,63
37320,note_on,120,0,1,,,,,,,,0,,,67,0
37439,note_on,119,0,2,,,,,,,,1,,,54,0
37440,note_on,120,0,1,,,,,,,,0,,,71,70
37440,note_on,1,0,2,,,,,,,,1,,,55,78
37559,note_on,119,0,2,,,,,,,,1,,,55,0
37560,note_on,1,0,2,,,,,,,,1,,,64,75
37560,note_on,120,0,1,,,,,,,,0,,,71,0
37679,note_on,119,0,2,,,,,,,,1,,,64,0
37680,note_on,1,0,2,,,,,,,,1,,,62,72
37680,note_on,120,0,1,,,,,,,,0,,,67,73
37692,control_change,540,0,4,,,,,,,,3,64,0,,
37799,note_on,119,0,2,,,,,,,,1,,,62,0
37800,note_on,1,0,2,,,,,,,,1,,,60,68
37800,note_on,120,0,1,,,,,,,,0,,,67,0
37919,note_on,119,0,2,,,,,,,,1,,,60,0
37920,note_on,1,0,2,,,,,,,,1,,,59,65
37920,note_on,120,0,1,,,,,,,,0,,,71,75
38039,note_on,119,0,2,,,,,,,,1,,,59,0
38040,note_on,120,0,1,,,,,,,,0,,,71,0
38040,note_on,1,0,2,,,,,,,,1,,,57,63
38159,note_on,119,0,2,,,,,,,,1,,,57,0
38160,note_on,1,0,2,,,,,,,,1,,,59,75
38160,note_on,120,0,1,,,,,,,,0,,,74,77
38279,note_on,119,0,2,,,,,,,,1,,,59,0
38280,note_on,1,0,2,,,,,,,,1,,,67,72
38280,note_on,120,0,1,,,,,,,,0,,,74,0
38399,note_on,119,0,2,,,,,,,,1,,,67,0
38400,note_on,120,0,1,,,,,,,,0,,,71,79
38400,note_on,1,0,2,,,,,,,,1,,,66,70
38519,note_on,119,0,2,,,,,,,,1,,,66,0
38520,note_on,1,0,2,,,,,,,,1,,,64,68
38520,note_on,120,0,1,,,,,,,,0,,,71,0
38639,note_on,119,0,2,,,,,,,,1,,,64,0
38640,note_on,1,0,2,,,,,,,,1,,,62,64
38640,note_on,120,0,1,,,,,,,,0,,,74,81
38748,note_on,108,0,1,,,,,,,,0,,,74,0
38759,note_on,119,0,2,,,,,,,,1,,,62,0
38760,note_on,1,0,2,,,,,,,,1,,,60,63
38868,note_on,108,0,2,,,,,,,,1,,,60,0
38880,note_on,132,0,1,,,,,,,,0,,,79,105
38880,note_on,12,0,2,,,,,,,,1,,,59,75
39119,note_on,239,0,1,,,,,,,,0,,,79,0
39119,note_on,239,0,2,,,,,,,,1,,,59,0
39120,note_on,1,0,2,,,,,,,,1,,,60,91
39120,note_on,0,0,1,,,,,,,,0,,,69,117
39120,note_on,1,0,1,,,,,,,,0,,,66,117
39359,note_on,0,0,1,,,,,,,,0,,,66,0
39359,note_on,239,0,2,,,,,,,,1,,,60,0
39359,note_on,239,0,1,,,,,,,,0,,,69,0
39360,note_on,0,0,4,,,,,,,,3,,,43,80
39360,note_on,1668,0,4,,,,,,,,3,,,55,80
39360,note_on,0,0,1,,,,,,,,0,,,71,120
39360,note_on,1,0,2,,,,,,,,1,,,62,91
39360,note_on,1,0,1,,,,,,,,0,,,67,120
39599,note_on,0,0,4,,,,,,,,3,,,55,0
39599,note_on,239,0,4,,,,,,,,3,,,43,0
39600,note_on,1,0,4,,,,,,,,3,,,38,91
39600,note_on,0,0,4,,,,,,,,3,,,50,91
39839,note_on,0,0,1,,,,,,,,0,,,67,0
39839,note_on,479,0,1,,,,,,,,0,,,71,0
39840,note_on,1,0,1,,,,,,,,0,,,74,109
39840,note_on,0,0,1,,,,,,,,0,,,71,109
39959,note_on,0,0,1,,,,,,,,0,,,74,0
39959,note_on,119,0,1,,,,,,,,0,,,71,0
39960,note_on,0,0,1,,,,,,,,0,,,69,105
39960,note_on,1,0,1,,,,,,,,0,,,72,105
40079,note_on,0,0,4,,,,,,,,3,,,38,0
40079,note_on,0,0,1,,,,,,,,0,,,72,0
40079,note_on,479,0,4,,,,,,,,3,,,50,0
40079,note_on,119,0,1,,,,,,,,0,,,69,0
40080,note_on,1,0,1,,,,,,,,0,,,67,101
40080,note_on,0,0,4,,,,,,,,3,,,43,73
40080,note_on,1,0,4,,,,,,,,3,,,55,73
40080,note_on,0,0,1,,,,,,,,0,,,71,101
40199,note_on,119,0,1,,,,,,,,0,,,71,0
40199,note_on,0,0,1,,,,,,,,0,,,67,0
40200,note_on,1,0,1,,,,,,,,0,,,66,97
40200,note_on,0,0,1,,,,,,,,0,,,69,97
40319,note_on,239,0,4,,,,,,,,3,,,43,0
40319,note_on,119,0,1,,,,,,,,0,,,69,0
40319,note_on,0,0,1,,,,,,,,0,,,66,0
40319,note_on,0,0,4,,,,,,,,3,,,55,0
40320,note_on,0,0,1,,,,,,,,0,,,71,93
40320,note_on,1,0,4,,,,,,,,3,,,35,91
40320,note_on,1,0,1,,,,,,,,0,,,67,93
40320,note_on,0,0,4,,,,,,,,3,,,47,91
40559,note_on,0,0,1,,,,,,,,0,,,67,0
40559,note_on,239,0,1,,,,,,,,0,,,71,0
40560,note_on,0,0,1,,,,,,,,0,,,74,85
40560,note_on,1,0,1,,,,,,,,0,,,71,85
40679,note_on,119,0,1,,,,,,,,0,,,74,0
40679,note_on,0,0,1,,,,,,,,0,,,71,0
40680,note_on,1,0,1,,,,,,,,0,,,69,81
40680,note_on,0,0,1,,,,,,,,0,,,72,81
40799,note_on,0,0,1,,,,,,,,0,,,69,0
40799,note_on,0,0,4,,,,,,,,3,,,35,0
40799,note_on,479,0,4,,,,,,,,3,,,47,0
40799,note_on,119,0,1,,,,,,,,0,,,72,0
40800,note_on,1,0,4,,,,,,,,3,,,38,91
40800,note_on,0,0,1,,,,,,,,0,,,71,77
40800,note_on,1,0,1,,,,,,,,0,,,67,77
40800,note_on,0,0,4,,,,,,,,3,,,50,91
40919,note_on,0,0,1,,,,,,,,0,,,67,0
40919,note_on,119,0,1,,,,,,,,0,,,71,0
40920,note_on,0,0,1,,,,,,,,0,,,69,73
40920,note_on,1,0,1,,,,,,,,0,,,66,73
