tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,control,value,channel,program,port,note,velocity
555,note_on,,,,,0,0,1,,,,,0,,,70,0
555,note_on,,,,,0,0,1,,,,,0,,,75,0
555,note_on,,,,,75,0,1,,,,,0,,,67,0
560,note_on,,,,,5,0,1,,,,,0,,,68,70
560,note_on,,,,,0,0,1,,,,,0,,,72,70
560,note_on,,,,,0,0,1,,,,,0,,,77,70
635,note_on,,,,,0,0,1,,,,,0,,,77,0
635,note_on,,,,,0,0,1,,,,,0,,,72,0
635,note_on,,,,,75,0,1,,,,,0,,,68,0
640,note_on,,,,,0,0,1,,,,,0,,,75,70
640,note_on,,,,,0,0,1,,,,,0,,,70,70
640,note_on,,,,,5,0,1,,,,,0,,,67,70
715,note_on,,,,,75,0,1,,,,,0,,,67,0
715,note_on,,,,,0,0,1,,,,,0,,,75,0
715,note_on,,,,,0,0,1,,,,,0,,,70,0
720,note_on,,,,,5,0,1,,,,,0,,,65,70
720,note_on,,,,,0,0,1,,,,,0,,,73,70
720,note_on,,,,,0,0,1,,,,,0,,,68,70
795,note_on,,,,,0,0,1,,,,,0,,,73,0
795,note_on,,,,,0,0,1,,,,,0,,,68,0
795,note_on,,,,,75,0,1,,,,,0,,,65,0
800,note_on,,,,,0,0,1,,,,,0,,,75,70
800,note_on,,,,,0,0,1,,,,,0,,,70,70
800,note_on,,,,,5,0,1,,,,,0,,,67,70
875,note_on,,,,,0,0,1,,,,,0,,,70,0
875,note_on,,,,,0,0,1,,,,,0,,,75,0
875,note_on,,,,,75,0,1,,,,,0,,,67,0
880,note_on,,,,,5,0,1,,,,,0,,,65,70
880,note_on,,,,,0,0,1,,,,,0,,,68,70
880,note_on,,,,,0,0,1,,,,,0,,,73,70
955,note_on,,,,,0,0,1,,,,,0,,,73,0
955,note_on,,,,,0,0,1,,,,,0,,,68,0
955,note_on,,,,,75,0,1,,,,,0,,,65,0
960,note_on,,,,,0,0,1,,,,,0,,,67,70
960,note_on,,,,,0,0,1,,,,,0,,,72,70
960,note_on,,,,,5,0,1,,,,,0,,,63,70
1035,note_on,,,,,0,0,1,,,,,0,,,67,0
1035,note_on,,,,,0,0,1,,,,,0,,,72,0
1035,note_on,,,,,75,0,1,,,,,0,,,63,0
1040,note_on,,,,,0,0,1,,,,,0,,,68,70
1040,note_on,,,,,5,0,1,,,,,0,,,65,70
1040,note_on,,,,,0,0,1,,,,,0,,,73,70
1115,note_on,,,,,0,0,1,,,,,0,,,68,0
1115,note_on,,,,,0,0,1,,,,,0,,,73,0
1115,note_on,,,,,75,0,1,,,,,0,,,65,0
1120,note_on,,,,,5,0,1,,,,,0,,,63,70
1120,note_on,,,,,0,0,1,,,,,0,,,67,70
1120,note_on,,,,,0,0,1,,,,,0,,,72,70
1195,note_on,,,,,0,0,1,,,,,0,,,67,0
1195,note_on,,,,,75,0,1,,,,,0,,,63,0
1195,note_on,,,,,0,0,1,,,,,0,,,72,0
1200,note_on,,,,,5,0,1,,,,,0,,,61,70
1200,note_on,,,,,0,0,1,,,,,0,,,65,70
1200,note_on,,,,,0,0,1,,,,,0,,,70,70
1275,note_on,,,,,75,0,1,,,,,0,,,61,0
1275,note_on,,,,,0,0,1,,,,,0,,,70,0
1275,note_on,,,,,0,0,1,,,,,0,,,65,0
1280,note_on,,,,,0,0,1,,,,,0,,,67,70
1280,note_on,,,,,5,0,1,,,,,0,,,63,70
1280,note_on,,,,,0,0,1,,,,,0,,,72,70
1355,note_on,,,,,75,0,1,,,,,0,,,63,0
1355,note_on,,,,,0,0,1,,,,,0,,,67,0
1355,note_on,,,,,0,0,1,,,,,0,,,72,0
1360,note_on,,,,,0,0,1,,,,,0,,,65,70
1360,note_on,,,,,5,0,1,,,,,0,,,61,70
1360,note_on,,,,,0,0,1,,,,,0,,,70,70
1435,note_on,,,,,75,0,1,,,,,0,,,61,0
1435,note_on,,,,,0,0,1,,,,,0,,,70,0
1435,note_on,,,,,0,0,1,,,,,0,,,65,0
1440,note_on,,,,,5,0,1,,,,,0,,,60,70
1440,note_on,,,,,0,0,1,,,,,0,,,63,70
1440,note_on,,,,,0,0,1,,,,,0,,,68,70
1515,note_on,,,,,75,0,1,,,,,0,,,60,0
1515,note_on,,,,,0,0,1,,,,,0,,,63,0
1515,note_on,,,,,0,0,1,,,,,0,,,68,0
1520,note_on,,,,,0,0,1,,,,,0,,,70,70
1520,note_on,,,,,0,0,1,,,,,0,,,65,70
1520,note_on,,,,,5,0,1,,,,,0,,,61,70
1595,note_on,,,,,0,0,1,,,,,0,,,70,0
1595,note_on,,,,,0,0,1,,,,,0,,,65,0
1595,note_on,,,,,75,0,1,,,,,0,,,61,0
1600,note_on,,,,,0,0,1,,,,,0,,,63,70
1600,note_on,,,,,5,0,1,,,,,0,,,60,70
1600,note_on,,,,,0,0,1,,,,,0,,,68,70
1675,note_on,,,,,0,0,1,,,,,0,,,68,0
1675,note_on,,,,,75,0,1,,,,,0,,,60,0
1675,note_on,,,,,0,0,1,,,,,0,,,63,0
1680,note_on,,,,,0,0,1,,,,,0,,,67,70
1680,note_on,,,,,5,0,1,,,,,0,,,58,70
1680,note_on,,,,,0,0,1,,,,,0,,,61,70
1755,note_on,,,,,75,0,1,,,,,0,,,58,0
1755,note_on,,,,,0,0,1,,,,,0,,,67,0
1755,note_on,,,,,0,0,1,,,,,0,,,61,0
1760,note_on,,,,,0,0,1,,,,,0,,,63,70
1760,note_on,,,,,0,0,1,,,,,0,,,68,70
1760,note_on,,,,,5,0,1,,,,,0,,,60,70
1835,note_on,,,,,0,0,1,,,,,0,,,68,0
1835,note_on,,,,,0,0,1,,,,,0,,,63,0
1835,note_on,,,,,75,0,1,,,,,0,,,60,0
1840,note_on,,,,,0,0,1,,,,,0,,,67,70
1840,note_on,,,,,0,0,1,,,,,0,,,61,70
1840,note_on,,,,,5,0,1,,,,,0,,,58,70
1915,note_on,,,,,0,0,1,,,,,0,,,67,0
1915,note_on,,,,,0,0,1,,,,,0,,,61,0
1915,note_on,,,,,75,0,1,,,,,0,,,58,0
1920,note_on,,,,,0,0,1,,,,,0,,,65,70
1920,note_on,,,,,5,0,1,,,,,0,,,56,70
1920,note_on,,,,,0,0,1,,,,,0,,,65,70
1999,note_on,,,,,79,0,1,,,,,0,,,56,0
1999,note_on,,,,,0,0,1,,,,,0,,,65,0
2000,note_on,,,,,1,0,1,,,,,0,,,60,70
2079,note_on,,,,,79,0,1,,,,,0,,,60,0
2080,note_on,,,,,1,0,1,,,,,0,,,53,70
2155,note_on,,,,,75,0,1,,,,,0,,,53,0
2159,note_on,,,,,4,0,1,,,,,0,,,65,0
2160,note_on,,,,,1,0,1,,,,,0,,,59,70
2160,note_on,,,,,2160,0,0,,,,,0,,,59,84
2160,note_on,,,,,0,0,0,,,,,0,,,71,84
2235,note_on,,,,,75,0,1,,,,,0,,,59,0
2240,note_on,,,,,0,0,1,,,,,0,,,68,70
2240,note_on,,,,,5,0,1,,,,,0,,,65,70
2315,note_on,,,,,0,0,1,,,,,0,,,68,0
2315,note_on,,,,,75,0,1,,,,,0,,,65,0
2319,note_on,,,,,159,0,0,,,,,0,,,59,0
2319,note_on,,,,,0,0,0,,,,,0,,,71,0
2320,note_on,,,,,1,0,0,,,,,0,,,60,70
2320,note_on,,,,,0,0,0,,,,,0,,,72,70
2320,note_on,,,,,5,0,1,,,,,0,,,60,70
2395,note_on,,,,,0,0,0,,,,,0,,,72,0
2395,note_on,,,,,75,0,1,,,,,0,,,60,0
2395,note_on,,,,,75,0,0,,,,,0,,,60,0
2400,note_on,,,,,0,0,1,,,,,0,,,64,70
2400,note_on,,,,,5,0,1,,,,,0,,,55,70
2400,note_on,,,,,0,0,1,,,,,0,,,64,70
2479,note_on,,,,,0,0,1,,,,,0,,,64,0
2479,note_on,,,,,79,0,1,,,,,0,,,55,0
2480,note_on,,,,,1,0,1,,,,,0,,,59,70
2559,note_on,,,,,79,0,1,,,,,0,,,59,0
2560,note_on,,,,,1,0,1,,,,,0,,,53,70
2635,note_on,,,,,75,0,1,,,,,0,,,53,0
2639,note_on,,,,,4,0,1,,,,,0,,,64,0
2640,note_on,,,,,0,0,0,,,,,0,,,73,84
2640,note_on,,,,,1,0,1,,,,,0,,,61,70
2640,note_on,,,,,245,0,0,,,,,0,,,61,84
