tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,control,value,channel,program,port,note,velocity
274907,note_on,,,,,0,0,1,,,,,0,,,38,0
274907,note_on,,,,,225,0,1,,,,,0,,,26,0
274920,note_on,,,,,253,0,0,,,,,0,,,70,127
274920,note_on,,,,,0,0,0,,,,,0,,,82,127
275160,note_on,,,,,0,0,1,,,,,0,,,59,112
275160,note_on,,,,,253,0,1,,,,,0,,,50,112
275160,note_on,,,,,0,0,1,,,,,0,,,56,112
275160,note_on,,,,,0,0,1,,,,,0,,,65,112
275387,note_on,,,,,0,0,1,,,,,0,,,59,0
275387,note_on,,,,,0,0,1,,,,,0,,,65,0
275387,note_on,,,,,0,0,1,,,,,0,,,56,0
275387,note_on,,,,,227,0,1,,,,,0,,,50,0
275399,note_on,,,,,0,0,0,,,,,0,,,82,0
275399,note_on,,,,,479,0,0,,,,,0,,,70,0
275400,note_on,,,,,0,0,0,,,,,0,,,81,112
275400,note_on,,,,,1,0,0,,,,,0,,,69,112
275640,note_on,,,,,0,0,1,,,,,0,,,71,112
275640,note_on,,,,,253,0,1,,,,,0,,,56,112
275640,note_on,,,,,0,0,1,,,,,0,,,65,112
275640,note_on,,,,,0,0,1,,,,,0,,,62,112
275855,note_on,,,,,455,0,0,,,,,0,,,69,0
275855,note_on,,,,,0,0,0,,,,,0,,,81,0
275867,note_on,,,,,0,0,1,,,,,0,,,62,0
275867,note_on,,,,,227,0,1,,,,,0,,,56,0
275867,note_on,,,,,0,0,1,,,,,0,,,71,0
275867,note_on,,,,,0,0,1,,,,,0,,,65,0
275880,note_on,,,,,25,0,0,,,,,0,,,68,112
275880,note_on,,,,,0,0,0,,,,,0,,,80,112
276107,note_on,,,,,227,0,0,,,,,0,,,68,0
276107,note_on,,,,,0,0,0,,,,,0,,,80,0
276120,note_on,,,,,253,0,1,,,,,0,,,27,112
276120,note_on,,,,,0,0,1,,,,,0,,,39,112
276121,control_change,,,,,1,0,1,,,64,0,0,,,,
276122,control_change,,,,,1,0,1,,,64,127,0,,,,
276347,note_on,,,,,0,0,1,,,,,0,,,39,0
276347,note_on,,,,,225,0,1,,,,,0,,,27,0
276360,note_on,,,,,13,0,1,,,,,0,,,51,127
276360,note_on,,,,,0,0,0,,,,,0,,,77,127
276360,note_on,,,,,0,0,0,,,,,0,,,80,127
276360,note_on,,,,,0,0,0,,,,,0,,,84,127
276360,set_tempo,,,,,253,1,0,,766667,,,,,,,
276360,note_on,,,,,0,0,0,,,,,0,,,89,127
276360,note_on,,,,,0,0,1,,,,,0,,,60,127
276360,note_on,,,,,0,0,1,,,,,0,,,65,127
276360,note_on,,,,,0,0,1,,,,,0,,,56,127
276680,note_on,,,,,320,0,0,,,,,0,,,77,0
276680,note_on,,,,,0,0,0,,,,,0,,,80,0
276680,note_on,,,,,0,0,1,,,,,0,,,60,0
276680,note_on,,,,,0,0,1,,,,,0,,,56,0
276680,note_on,,,,,0,0,1,,,,,0,,,65,0
276680,note_on,,,,,0,0,0,,,,,0,,,89,0
276680,note_on,,,,,320,0,1,,,,,0,,,51,0
276680,note_on,,,,,0,0,0,,,,,0,,,84,0
276839,set_tempo,,,,,159,1,0,,666667,,,,,,,
276840,note_on,,,,,160,0,1,,,,,0,,,51,112
276840,note_on,,,,,0,0,1,,,,,0,,,63,112
276840,note_on,,,,,0,0,0,,,,,0,,,80,112
276840,note_on,,,,,0,0,1,,,,,0,,,60,112
276840,note_on,,,,,0,0,1,,,,,0,,,56,112
276840,note_on,,,,,1,0,0,,,,,0,,,75,112
276840,note_on,,,,,0,0,0,,,,,0,,,87,112
277067,note_on,,,,,0,0,1,,,,,0,,,56,0
277067,note_on,,,,,0,0,1,,,,,0,,,60,0
277067,note_on,,,,,0,0,1,,,,,0,,,63,0
277067,note_on,,,,,227,0,0,,,,,0,,,75,0
277067,note_on,,,,,227,0,1,,,,,0,,,51,0
277067,note_on,,,,,0,0,0,,,,,0,,,80,0
277067,note_on,,,,,0,0,0,,,,,0,,,87,0
277080,note_on,,,,,13,0,0,,,,,0,,,72,112
277080,note_on,,,,,0,0,1,,,,,0,,,56,112
277080,note_on,,,,,0,0,1,,,,,0,,,60,112
277080,note_on,,,,,0,0,1,,,,,0,,,63,112
277080,note_on,,,,,0,0,0,,,,,0,,,75,112
277080,note_on,,,,,0,0,0,,,,,0,,,84,112
277080,note_on,,,,,13,0,1,,,,,0,,,51,112
277307,note_on,,,,,227,0,1,,,,,0,,,51,0
277307,note_on,,,,,0,0,0,,,,,0,,,75,0
277307,note_on,,,,,0,0,1,,,,,0,,,63,0
277307,note_on,,,,,0,0,0,,,,,0,,,84,0
277307,note_on,,,,,0,0,1,,,,,0,,,60,0
277307,note_on,,,,,227,0,0,,,,,0,,,72,0
277307,note_on,,,,,0,0,1,,,,,0,,,56,0
277320,note_on,,,,,13,0,0,,,,,0,,,68,112
277320,note_on,,,,,0,0,0,,,,,0,,,75,112
277320,note_on,,,,,0,0,0,,,,,0,,,80,112
277320,note_on,,,,,13,0,1,,,,,0,,,51,112
277320,note_on,,,,,0,0,1,,,,,0,,,60,112
277320,note_on,,,,,0,0,1,,,,,0,,,56,112
277320,note_on,,,,,0,0,1,,,,,0,,,63,112
277321,control_change,,,,,1,0,1,,,64,0,0,,,,
277547,note_on,,,,,226,0,1,,,,,0,,,51,0
277547,note_on,,,,,0,0,1,,,,,0,,,56,0
277547,note_on,,,,,0,0,1,,,,,0,,,60,0
277547,note_on,,,,,0,0,0,,,,,0,,,75,0
277547,note_on,,,,,0,0,0,,,,,0,,,80,0
277547,note_on,,,,,0,0,1,,,,,0,,,63,0
