tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
107640,note_on,120,0,0,,,,,,,,0,,,64,0
107640,note_on,0,0,0,,,,,,,,0,,,68,53
107730,note_on,90,0,0,,,,,,,,0,,,68,0
107760,set_tempo,30,1,0,,,,,,434814,,,,,,
107760,note_on,0,0,0,,,,,,,,0,,,76,53
107850,note_on,90,0,0,,,,,,,,0,,,76,0
107880,note_on,30,0,0,,,,,,,,0,,,83,52
107970,note_on,90,0,0,,,,,,,,0,,,83,0
108000,set_tempo,30,1,0,,,,,,470625,,,,,,
108000,note_on,0,0,0,,,,,,,,0,,,92,74
108060,note_on,60,0,0,,,,,,,,0,,,92,0
108240,set_tempo,180,1,0,,,,,,597074,,,,,,
108240,note_on,0,0,0,,,,,,,,0,,,88,70
108300,note_on,60,0,0,,,,,,,,0,,,88,0
108480,set_tempo,180,1,0,,,,,,353232,,,,,,
108480,note_on,0,0,0,,,,,,,,0,,,64,57
108600,note_on,120,0,0,,,,,,,,0,,,64,0
108600,note_on,0,0,0,,,,,,,,0,,,71,51
108600,note_on,0,0,0,,,,,,,,0,,,68,43
108690,note_on,90,0,0,,,,,,,,0,,,68,0
108690,note_on,0,0,0,,,,,,,,0,,,71,0
108720,set_tempo,30,1,0,,,,,,342877,,,,,,
108720,note_on,0,0,0,,,,,,,,0,,,76,50
108810,note_on,90,0,0,,,,,,,,0,,,76,0
108840,note_on,30,0,0,,,,,,,,0,,,80,42
108840,note_on,0,0,0,,,,,,,,0,,,88,50
108930,note_on,90,0,0,,,,,,,,0,,,88,0
108930,note_on,0,0,0,,,,,,,,0,,,80,0
108960,note_on,30,0,0,,,,,,,,0,,,80,45
108960,note_on,0,0,0,,,,,,,,0,,,88,54
109050,note_on,90,0,0,,,,,,,,0,,,88,0
109050,note_on,0,0,0,,,,,,,,0,,,80,0
109080,note_on,30,0,0,,,,,,,,0,,,76,48
109170,note_on,90,0,0,,,,,,,,0,,,76,0
109200,set_tempo,30,1,0,,,,,,365988,,,,,,
109200,note_on,0,0,0,,,,,,,,0,,,68,40
109200,note_on,0,0,0,,,,,,,,0,,,71,48
109290,note_on,90,0,0,,,,,,,,0,,,71,0
109290,note_on,0,0,0,,,,,,,,0,,,68,0
109320,note_on,30,0,0,,,,,,,,0,,,64,42
109410,note_on,90,0,0,,,,,,,,0,,,64,0
109440,set_tempo,30,1,0,,,,,,353232,,,,,,
109440,note_on,0,0,0,,,,,,,,0,,,64,57
109560,note_on,120,0,0,,,,,,,,0,,,64,0
109560,note_on,0,0,0,,,,,,,,0,,,72,51
109560,note_on,0,0,0,,,,,,,,0,,,69,43
109650,note_on,90,0,0,,,,,,,,0,,,69,0
109650,note_on,0,0,0,,,,,,,,0,,,72,0
109680,set_tempo,30,1,0,,,,,,342877,,,,,,
109680,note_on,0,0,0,,,,,,,,0,,,76,50
109770,note_on,90,0,0,,,,,,,,0,,,76,0
